b_val
0.7799264051014704
0.6870186205897657
0.9686005759931479
0.8051387700399742
0.7412942556236106
0.7412942556236106
0.9252821411474111
0.9493853783754304
0.8926399282523999
0.7799264051014704
0.7799264051014704
0.6870186205897657
0.9893979497533321
0.8978913905748295
0.9252821411474111
0.7412942556236106
0.8080558239854634
0.6870186205897657
0.8080558239854634
0.7799264051014704
0.6530301450489158
0.7412942556236106
0.6721504000086523
0.7337742255135179
0.9252821411474111
0.9144241360631398
0.7178045469347735
0.8978913905748295
0.7412942556236106
0.6721504000086523
0.8465423089751946
0.9686005759931479
0.9221071611202633
0.9144241360631398
0.7799264051014704
0.6721504000086523
0.9252821411474111
0.7412942556236106
0.7527902516178453
0.8465423089751946
0.8978913905748295
0.7799264051014704
0.7533997976772361
0.8978913905748295
0.7188930251088103
0.8051387700399742
0.8978913905748295
0.9958824360459301
0.8978913905748295
0.9958824360459301
