b_val
0.7833341532188638
0.7833341532188638
0.9437602484788161
0.8649495810506672
0.689599221721444
0.7418144835848829
0.8706402760875444
1.034047560239706
0.8574930293000652
0.7833341532188638
0.7370147648086055
0.7833341532188638
0.9142259467695671
0.8762300732977127
0.901396882816196
0.7418144835848829
0.8707916035092192
0.689599221721444
0.8707916035092192
0.7833341532188638
0.6383810380698257
0.689599221721444
0.6383810380698257
0.5977101131199319
0.8706402760875444
0.9437602484788161
0.689599221721444
0.8904485521295411
0.689599221721444
0.6383810380698257
0.8574930293000652
0.9437602484788161
0.9437602484788161
0.9437602484788161
0.9047750020887398
0.7796087907422686
0.8706402760875444
0.689599221721444
0.7833341532188638
0.8574930293000652
0.901396882816196
0.7833341532188638
0.7796087907422686
0.901396882816196
0.6784097495621026
0.8649495810506672
0.901396882816196
0.9142259467695671
0.8762300732977127
0.9142259467695671
