b_val
0.767177144561235
0.767177144561235
0.9235855228821792
0.8562450789773077
0.7902225337435731
0.7225300198533696
0.8712991204034757
1.0180372948479335
0.8695241192787213
0.7191656640607214
0.7191656640607214
0.767177144561235
0.8660810662429308
0.8730978350605054
0.8712991204034757
0.7225300198533696
0.863551683864953
0.767177144561235
0.863551683864953
0.767177144561235
0.625289064679908
0.7225300198533696
0.625289064679908
0.6437652790992331
0.8712991204034757
0.9153583850451646
0.7225300198533696
0.8712991204034757
0.7902225337435731
0.625289064679908
0.8660810662429308
0.9235855228821792
0.9235855228821792
0.9153583850451646
0.8144361649006144
0.8622870184148687
0.7225300198533696
0.7225300198533696
0.767177144561235
0.8417758774936805
0.8730978350605054
0.7191656640607214
0.8622870184148687
0.8730978350605054
0.625289064679908
0.8562450789773077
0.8730978350605054
0.8660810662429308
0.8730978350605054
0.8660810662429308
