b_avg,b_std
0.8090420856112146,0.01659449049288564
0.7428197670058145,0.027319207139049645
0.8676416099635453,0.02389919475241899
0.7284538217549746,0.05898592544884251
0.6156426276087132,0.013463054903108727
0.6018368209273237,0.055430936396761
0.8269162809946751,0.016064305194177106
0.8681159680902159,0.07375557863561522
0.8807868198842396,0.02230272568317438
0.6399316699990903,0.055404944378091917
0.6430473402735739,0.031517311480842136
0.7428197670058145,0.027319207139049645
1.0825628688771725,0.09558660479565276
0.8359418295292917,0.012408200254861917
1.0079824841951235,0.09417231368081183
0.9543877047348801,0.025870626539565206
1.055783887399933,0.05216987411894163
0.7009507369320056,0.031875628321552524
1.055783887399933,0.05216987411894163
0.8374240240222894,0.016664565557724387
0.8615364159796253,0.028574738021941146
0.6156426276087132,0.013463054903108727
0.36490030940393314,0.015554108513820691
0.7270114978586943,0.02933140866530497
0.9755324489552043,0.015016701818839297
0.8274394137835528,0.09645568984634423
0.6011551501193779,0.03931296938599024
0.9224387345100451,0.026315372254697215
0.6744387494396162,0.057946896639725604
0.6965620086914788,0.03780421601060266
0.7787299231386241,0.009224285162459211
1.0822533913330608,0.02038502837179188
0.9549773362014891,0.03632829384449387
0.9266275136924171,0.023388409755930928
0.6848972700769881,0.06799213120409431
0.6995653159275096,0.09958601917465593
0.9764791579873731,0.14945063909649872
0.6156426276087132,0.013463054903108727
0.8226277782335532,0.1058369537635371
0.8019361563755323,0.04882619739500749
1.0281324329560957,0.024556746706178488
0.8090420856112146,0.01659449049288564
0.7849549720555145,0.09101145310101649
1.0281324329560957,0.024556746706178488
0.6564371470078092,0.042534108630381665
0.7989499287702719,0.029788102492565444
0.9212819069095599,0.01831819637421877
0.8911383083367768,0.02243210197106168
0.8914860158173945,0.06795238654296468
0.8911383083367768,0.02243210197106168
