b_avg,b_std
0.809968022923008,0.01786325703695124
0.7172911260297128,0.012803397043578885
0.9162556315888835,0.018723427700562234
0.7186833725650963,0.024591576671321586
0.6620133752375015,0.07588639222078195
0.5913914610886781,0.006668609259702834
0.8974880757781709,0.007168377147066279
0.982280342303202,0.03704279539815028
0.9147644869112881,0.017347597198667436
0.809968022923008,0.01786325703695124
0.6912416372560628,0.02685037633553078
0.6273154462979922,0.0771722826881418
1.0146786381086552,0.04786628568695588
0.8630550373090877,0.02535462954017098
0.9889456700981588,0.09862597146705421
0.9070637727066417,0.020852224913431083
0.925000697906234,0.04623279500959099
0.7172911260297128,0.012803397043578885
0.925000697906234,0.04623279500959099
0.809968022923008,0.01786325703695124
0.6549723646183381,0.023562782377638397
0.5913914610886781,0.006668609259702834
0.5840971121480549,0.02786371946406463
0.5840971121480549,0.02786371946406463
0.9699886220723537,0.06533216914711651
0.954676364949314,0.0066133888637399
0.6092318770704239,0.00681711621573719
0.9014658201800695,0.011146121548964882
0.6620133752375015,0.07588639222078195
0.5725152956316497,0.016281902947659327
0.7960325635667134,0.005059853894564325
0.9890157976330511,0.05403673834360537
0.9422795628992862,0.01624718763673398
0.952272026913489,0.010560570015007764
0.7734890389893005,0.054342240970658734
0.8835015828903412,0.09124729477049154
0.937150873214428,0.042283162506701194
0.6620133752375015,0.07588639222078195
0.7989366934944135,0.028894586465545574
0.9031249708582438,0.014496359976225337
0.9268284953116551,0.038418828462396415
0.809968022923008,0.01786325703695124
0.7849360510860189,0.03844426804048992
0.9268284953116551,0.038418828462396415
0.6897572869579112,0.0194798034515525
0.8584595491592395,0.030169061722779028
0.9268284953116551,0.038418828462396415
0.8948513118337158,0.016380919344794215
0.9030059805046811,0.03227183970377545
0.8948513118337158,0.016380919344794215
