b_avg,b_std
0.7707481899646795,0.12781401781843607
0.7492046459155319,0.039738817053219216
0.906429132819383,0.02242581119986483
0.5434674430706731,0.07070128556196018
0.5664431105492709,0.027212867547296765
0.6338718852945239,0.013432759432892025
0.82896506407337,0.014666198881323493
0.866347367645672,0.12553934776390707
0.853516131955018,0.036837931854822356
0.6667253113864222,0.03850594273180964
0.6598388289787284,0.022417831222578122
0.7378569119883177,0.051086550980433465
0.9518603531300641,0.09351988080300928
0.7995646980190898,0.012669301263233837
1.0896063084000842,0.06307931872714256
0.9539034080243407,0.028156741059052165
0.9976235762670606,0.05381408934002633
0.5918757839343105,0.012762652941623091
1.0297692980778375,0.07108639988125774
0.8415375430274328,0.03078090935455499
0.7004966606764129,0.051346074866154806
0.5929778077607669,0.05374756475879283
0.47600248484726415,0.04731795628103956
0.7264744907525784,0.04588308474352565
0.8613370495495641,0.01940427127005167
0.8037725991725406,0.06389432790501501
0.521760361907595,0.020377870017472217
0.961131415998804,0.022992955184748087
0.5929778077607669,0.05374756475879283
0.680243190851672,0.03505503145835544
0.7689067879612819,0.010874733925429564
1.0776808146483638,0.02251822999751361
0.9422051431804472,0.04580646467025126
0.9348421605377513,0.014991141309577533
0.6168254963825593,
0.7246509604722913,0.06487304250604728
1.1169239312686825,0.12794542846818094
0.5929778077607669,0.05374756475879283
0.6470238275962753,0.06513688031186016
0.8313629024913594,0.02997609636499597
1.0226863746186943,0.02793638921835015
0.658623201136022,0.07699083964148878
0.7402635488138792,
1.0226863746186943,0.02793638921835015
0.65877646711172,0.0820704231707177
0.82217413276787,0.04459509124745197
1.0226863746186943,0.02793638921835015
0.9190015170620773,0.0369471858521581
0.8648918062531701,0.06202772878594909
0.8465495385311675,0.037340411419713754
