,b_sequence,std_sequence,p_l_sequence,b_close_after,std_close_after,p_l_close_after,b_close_before,std_close_before,p_l_close_before,b_far_after,std_far_after,p_l_far_after,b_far_before,std_far_before,p_l_far_before,b_before,std_before,p_l_before,b_after,std_after,p_l_after,b_close,std_close,p_l_close,b_far,std_far,p_l_far,b_before1,std_before1,p_l_before1,b_before2,std_before2,p_l_before2,b_before1_close,std_before1_close,p_l_before1_close,b_before2_close,std_before2_close,p_l_before2_close
3216978,0.9602247949207731,0.026407847578921145,0.15184072489025277,0.8695564291300337,0.03981449270260512,0.8602451496332364,1.2812039539448923,0.1835832721151169,0.3749780779359708,1.0500040666611234,0.08458909338799737,0.8514044744682165,1.0045186337107699,0.03853154637464281,0.15379197879166356,1.0146980569993846,0.037932901568001165,0.23505129791041995,0.8982553938616094,0.03632488196099004,0.7528109411254473,0.8898930115919468,0.0394473685553139,0.8899261857085748,1.0113901537305576,0.03522487528463265,0.32600190421097075,0.9861842571033105,0.04949867505606613,0.7614722080331187,1.044695644150814,0.058401589559858795,0.1427421757308876,,,,,,
3233072,0.6793046951186655,0.08415823835179408,0.9338668953456154,,,,,,,0.6694678963061321,0.11121762695318343,0.8039384080746937,,,,,,,0.6675584898919793,0.09307933445507204,0.9350591777719167,,,,0.6836837676540739,0.09744846414939538,0.7856660575056261,,,,,,,,,,,,
3275688,0.6871581236945988,0.024378735247818605,0.0009999999999998899,0.6002335451982641,0.02655430756403283,0.21285210860435783,,,,0.8946995336211785,0.06415247553801794,0.001012252267546273,0.7574807020923082,0.08288329355979093,0.04540934347418818,0.7531273412239121,0.08186079472072447,0.05352572408274115,0.6775584782193191,0.025405921259316618,0.0009999999999998899,0.600359972987399,0.02651163559790393,0.23070345277937965,0.8503066770550995,0.051092392500364105,0.0009999999999998899,0.735773685296263,0.1195593811379012,0.23221831623770084,0.7706788673422569,0.1136732065376993,0.09424982576951542,,,,,,
3463826,1.0087492970677485,0.0411283722170565,0.7701608817904101,0.9986584490747585,0.049422680740899776,0.17179404536971002,,,,,,,1.0427382605372708,0.08007291865163549,0.050379653985407336,1.0077307526618202,0.07544887098992899,0.08937825028112086,1.0086706189738672,0.048596775915717365,0.3862585918076028,0.9934793791241788,0.04896389597372563,0.12357796010981344,1.0457891377152317,0.07580992114827556,0.04604127699733231,0.9805139206686558,0.11236778108634635,0.4334297358408428,1.0372990946974632,0.09862945614807712,0.17907451659019644,,,,,,
3644316,0.5731228844724806,0.025685862503166252,0.0013054515417382645,,,,0.5246487456766155,0.057179572118315064,0.021688472031097993,0.5115252244738129,0.09045443421150938,0.3428726703181628,0.6049413067229956,0.03134749630051055,0.00298405661764182,0.5755215505969532,0.026734557769486557,0.002075431352522331,0.5452850987865246,0.09315311104627097,0.0252167973006539,0.5531502198777767,0.06110467569924162,0.002859381474508357,0.5966377381945744,0.029676065344372168,0.0027474149227340234,0.5992300610365069,0.04083849619923304,0.006993289502314199,0.5525210383852601,0.03513433906078755,0.09735449032054465,0.5329190845793276,0.08704446072612738,0.3298051342871111,0.5115252244738129,0.07583512208989057,0.02193898121492707
3714749,0.6731681136374342,0.03906711453238021,0.9500293258119262,,,,,,,,,,0.6809723926204566,0.04141954437081001,0.9020536891751888,0.6733054372636399,0.03959109146336379,0.9333876410129518,,,,,,,0.6805327298558266,0.040816725714515535,0.9091481601613026,0.6584143275520614,0.04906225263578895,0.5772403479232707,0.6894870375848818,0.063737870222193,0.7097641517760326,,,,,,
4122027,0.9093155136145123,0.016979985937745294,0.0010045556796642332,0.9554878114825679,0.03480531595107759,0.002003932768421627,0.653530466240559,0.07538476730678212,0.7750652567264105,0.9211258249232973,0.05172066326637424,0.8285079541997057,0.8857843350396646,0.021090321031636633,0.05845622921944939,0.8827842640422106,0.02055973419043222,0.08471702309073675,0.9609307257756761,0.029912709862966364,0.00155174873237033,0.9289229204183882,0.03241240606464018,0.003259308519380186,0.8903249206415487,0.019557409965654842,0.07106331324485833,0.8470927516534719,0.028213054604211172,0.1321317102560848,0.9218194144983862,0.029846650605175936,0.5116492863623537,0.6180714997820208,0.09451498422669971,0.5907159311582523,0.6694678963061321,0.11572421266675378,0.8304384733905537
4477389,1.158014811496522,0.01090965858812649,0.0009999999999998899,1.1098613053498314,0.02530898505947922,0.16330273713964677,1.173435433479652,0.014811415134502149,0.0009999999999998899,1.0812380037266063,0.0414303370074723,0.08351305376078084,1.1707257043391754,0.02403443931020706,0.02605194740028234,1.1748416794828487,0.012694682438504192,0.0009999999999998899,1.1042263194124844,0.021227045794853534,0.032548361166862064,1.1587273978929011,0.012797617385360187,0.0009999999999998899,1.147796175638809,0.020844879735057654,0.0020222940613487173,1.1824215603133335,0.01798607757901458,0.0009999999999998899,1.1672335482517187,0.017916802247904373,0.0009999999999998899,1.1726807489409419,0.02119703286019677,0.0009999999999998899,1.1741883412739482,0.02069622396849957,0.0009999999999998899
4503977,0.7107233079898133,0.02407686317526785,0.4267671450513677,,,,0.5699775848880113,0.06432461696379846,0.660618343084858,0.6885313326128912,0.06994462513124287,0.27655814106842835,0.7361329180868255,0.027810401624960953,0.2262455980219607,0.717270128427018,0.026040363368532066,0.3332387116623113,0.6677631093091551,0.06303023965819116,0.27982650848798923,0.5676298133155592,0.05858041393721894,0.48190695439704795,0.7299122901560812,0.02584527540607424,0.36688613693638855,0.6492232513707146,0.032984264911875116,0.5602334424270647,0.8016746783905748,0.04109906844988881,0.410599830084012,0.52706350516003,0.08079099488436095,0.8432249424946751,0.6183869030153226,0.1044368770332128,0.6106940371732253
4517737,0.7693101053721406,0.12028365962289327,0.619798369273088,,,,,,,,,,0.7655710222147599,0.124087501912479,0.5076827132926904,0.7599746684339151,0.12199647774996611,0.5080575337667085,,,,,,,0.7748146116973044,0.12228439011377863,0.6171408872338446,,,,,,,,,,,,
4657157,1.0600491504804066,0.023889240544694282,0.04459102723578537,,,,1.1358969228574318,0.0329483474042382,0.2007997159104363,,,,0.9352457590691018,0.036290052338717856,0.2990771212052208,1.0600491504804066,0.023889240544694282,0.04694068262177538,,,,1.1358969228574318,0.0329483474042382,0.21257255035373512,0.9352457590691018,0.036290052338717856,0.3002996046904875,1.0688566025423394,0.03460317802090925,0.2914244046082884,1.0507980088723252,0.03299186538672167,0.026811928210839286,1.1434387668107868,0.04760961955235262,0.456938198151217,1.1287288438422503,0.04572296192771609,0.3078698012737993
4744099,0.6929130256159877,0.0640903433836391,0.7476084791273213,,,,,,,,,,0.6583249913631595,0.07575776777262472,0.706468296089798,0.6763407333458604,0.07417319467625398,0.6770410541845453,0.7255066714861175,0.1266090021648214,0.8258749306422041,,,,0.6484486205647206,0.06956734626986925,0.893343732388435,0.5841420708086272,0.07996926041404495,0.6427433890170191,0.7842660731404322,0.13948911257491223,0.5569150554323524,,,,,,
4759444,0.8138866092299843,0.022130436827490663,0.02001619480992346,0.7943944729298492,0.03042814027362267,0.14564781465841797,0.9221489179967656,0.1417598917759523,0.4388155737799922,0.7469005315916316,0.08422783453247523,0.5491857173272932,0.8277629018027041,0.034938092835234635,0.13050479520194794,0.8458898740697605,0.03459519376667074,0.08204241265096927,0.7877582341721915,0.028663733208856287,0.09886772504350126,0.8011841140483951,0.029785281182859773,0.22308563421325642,0.8186559532305652,0.032369630316736155,0.09984418845402875,0.8906771826460742,0.05229403971341253,0.18849542778360015,0.8110529411958596,0.04629662036935597,0.551885811885504,,,,,,
4798295,1.219147611745859,0.035659858955285055,0.4641751355780242,1.2449353464014492,0.12229553089532622,0.7424400293811473,,,,1.25421554314396,0.05080428138650025,0.3566012234091206,1.1825715125178464,0.0554424213829509,0.41117624344846077,1.1741315372591499,0.053062161053008546,0.4617043412744225,1.2558452777845153,0.04800594716539258,0.46359461302060845,1.219943559615186,0.10923748274833082,0.5312803495507477,1.2209428505818372,0.037524743657952726,0.4231023255177754,1.1895913117076728,0.08168004023485477,0.28808704866612644,1.1581794902121456,0.06779887277305084,0.2150661218373034,,,,,,
4850153,0.8524699678125687,0.016521387565236086,0.016969818968138962,0.7144583388683399,0.05739320665681476,0.679934526963985,0.8143600034482985,0.046876790142252676,0.3471064808047967,0.8340456440471105,0.039134766444363284,0.08997542701811337,0.8879157228263875,0.02122823513886414,0.009491370087831774,0.86701914019892,0.019069050001900123,0.008804464703311188,0.8003503626081722,0.032749411143262366,0.44441841203723365,0.7819629134929845,0.03663388057179982,0.23298424462179435,0.877519555743919,0.018704161586102195,0.046833273569908976,0.8895939602181689,0.027432204997775083,0.5536284423440357,0.8455477556220273,0.026483889369656448,0.01361004303953577,0.7846399653380749,0.06623871992585686,0.35653720149390955,0.8438572028728824,0.06483896995211055,0.3180178699182435
4929808,0.8096044423686797,0.015388278223833214,0.036646432981118,0.7708983757957787,0.022265148840469273,0.078801248478156,0.640024089838319,0.05873283587421816,0.7266363763296251,1.0663481504514292,0.05559202406791383,0.3399101340715604,0.8803649129571087,0.02621054938696734,0.5986536987981035,0.8365114986823884,0.024043306581234727,0.821576949471932,0.7887171802422016,0.019992340630924196,0.014984791402834576,0.7585613381386257,0.020941411832867317,0.06911230737207479,0.918792818703729,0.023923340530306966,0.697058823459941,0.8649940788369617,0.0336694906948311,0.5402147998596539,0.8159623548780506,0.034077709339988396,0.909313010146984,0.667320581147908,0.09695403451276476,0.6369473519626593,0.613827984568749,0.07045542139256787,0.2791376160033759
4962863,0.6501228985341355,0.06615142225266624,0.3281468363050633,,,,,,,,,,0.8808364084324422,0.09821659651180686,0.8915007258750578,0.7290973660428994,0.08433051115247135,0.7065843155139029,,,,,,,0.7279444738622421,0.07666995555847789,0.39183233898421044,0.6457229228900826,0.12012150955251288,0.03622167959505082,0.8203845689210563,0.09377097379200859,0.19223796442557745,,,,,,
