,b_sequence,std_sequence,p_l_sequence,b_close_after,std_close_after,p_l_close_after,b_close_before,std_close_before,p_l_close_before,b_far_after,std_far_after,p_l_far_after,b_far_before,std_far_before,p_l_far_before,b_before,std_before,p_l_before,b_after,std_after,p_l_after,b_close,std_close,p_l_close,b_far,std_far,p_l_far,b_before1,std_before1,p_l_before1,b_before2,std_before2,p_l_before2,b_before1_close,std_before1_close,p_l_before1_close,b_before2_close,std_before2_close,p_l_before2_close
886783,0.6495625318279494,0.031169386808156563,0.0803319254548529,,,,,,,0.7394871911394784,0.08052312845319688,0.7145166075675108,0.6497836753687829,0.03470689757009958,0.08618142795869028,0.6426019535211708,0.0340796799087155,0.0827440392526932,0.6860250830361937,0.07693855345643504,0.8080607861962725,,,,0.6631520828040529,0.032012268179178696,0.07772830390913192,0.7393056998139462,0.056161846573159084,0.07483389094086405,0.5683021338641056,0.04116405347190744,0.6263798859316377,,,,,,
919617,0.76167504704374,0.01806865413366082,0.1587554306105721,0.8678614008827831,0.10544463505877985,0.36626830206177197,0.6060980173950452,0.03128533573311623,0.06915470591776454,0.5863467978983827,0.06981467710231395,0.805818525988209,0.8153447300067278,0.02253918984558108,0.5754922030255688,0.7682434414335237,0.018879983972167627,0.27156965119222964,0.6840073970606121,0.061488118835405066,0.5364182195156243,0.6362822816377822,0.030648591765959327,0.04110595231907532,0.8001082184473958,0.021662125398448487,0.5520312572393976,0.7742177916342344,0.026354057932967124,0.09612587116590898,0.7623608236694639,0.02702865675329907,0.35990652050386723,0.5594627912614237,0.040365660475610673,0.18169116866250193,0.6607653898857886,0.04829213935551881,0.25391261112395364
931404,1.6316137497701835,0.1925260776323598,0.3522368140643325,,,,,,,,,,1.8380539582912132,0.2130950410859866,0.42323432120287025,1.6812232938440594,0.22082518321672373,0.668293431762214,,,,,,,1.7749447346511926,0.19261808924495266,0.27157291944774486,,,,,,,,,,,,
1082854,0.786198317512889,0.016110680782207728,0.2588405843755546,0.8025091257535508,0.02002842315496687,0.31121715453718707,,,,0.724322788049146,0.030440873474756738,0.0026161137906514486,0.8409916547472068,0.05963082532744001,0.8707139250089523,0.8248497393023825,0.05643709705578978,0.8519767826861637,0.7821796384722862,0.01679906744261737,0.17711090745375127,0.8006938433555694,0.01989183841831131,0.3105153391537717,0.7557015249375948,0.02737607239104106,0.03036239185115083,0.8432088570003593,0.08631333245315077,0.3309938442201649,0.8072753002484221,0.07403085040589867,0.8758155682714522,,,,,,
1128802,0.9333763162485336,0.02026620743696224,0.13838368232740625,0.9705499531015503,0.04645559423702428,0.30370426510639065,,,,0.9028028470700951,0.04401519921155918,0.35141335297646026,0.9307903049304699,0.026199076158595912,0.01643799506083156,0.9303235794485459,0.025922632173856798,0.018900519026453913,0.939080847228028,0.03212152425985092,0.1324219328300249,0.96725167513926,0.04483623422469937,0.23520975652371448,0.9251591613589413,0.022691007451838274,0.08295452498874832,0.9036862060897844,0.036094602040519674,0.002666159065531451,0.9585468816404359,0.037151197450875424,0.7260283346258479,,,,,,
1238568,0.7992951555798563,0.012124318536513714,0.5356101773972016,0.8788415338541122,0.019195555956119974,0.03221360837353592,0.8588314097905341,0.055731128526443026,0.1661533678815103,0.8474920028656711,0.06644221805832459,0.924268440922982,0.7193863161634771,0.01635900489584304,0.33311523487209066,0.7326363489338517,0.015758392431820874,0.5700778989086699,0.8763303436797526,0.018443533506215498,0.05363409982441431,0.8767076723866482,0.018146972357827126,0.013437309793954973,0.72850031487592,0.01592643810422604,0.39487428617452686,0.7339477719452703,0.022602132806666883,0.6274940821912067,0.7313296151325631,0.021979648049091284,0.6583944811434803,0.8551748777379693,0.07816057893186633,0.34524733492988247,0.8625194482599984,0.07982272522184014,0.35845673454143195
1398094,0.9247887923488989,0.030963205253330846,0.7530635902377675,0.9339714944392092,0.08130672343512024,0.5404096352365388,0.7986036187311184,0.0956329111065476,0.48511346474114153,0.9786345901537898,0.08107872110722858,0.3553493407688213,0.9164770595817489,0.03883291730080234,0.5224946696733878,0.9061657077020057,0.03630183590334781,0.4822731196724086,0.9590586346960305,0.057639776823883375,0.45498041763774183,0.8976097121839232,0.06403993596115337,0.4165248419585004,0.9320573165978101,0.03534843186309801,0.792920663939685,0.8533362105651588,0.04914217948788685,0.6682856979892334,0.9659969182164596,0.05315007894987641,0.6812762270507322,,,,,,
1804596,0.9136666012006361,0.10265707500530374,0.1562855571603494,,,,,,,,,,,,,,,,0.827100656637336,0.12517106458727187,0.46593957813608755,,,,0.8973142838093301,0.1041705891635093,0.13028900482665726,,,,,,,,,,,,
1805862,0.9712549030441577,0.09920937133222518,0.6637822409009806,0.9017663034908802,0.11084665751206024,0.23029037545679418,,,,1.2886903023673233,0.18058995845551484,0.611629165213535,,,,,,,1.0247021869918889,0.09840852621658704,0.2438083327064047,0.8881733508636318,0.10810977960423229,0.37914591779056406,1.1183569093795198,0.2047148292675349,0.8555261434101128,,,,,,,,,,,,
1945109,0.949381845042597,0.02185971793735552,0.31253654765740907,0.8569219874941187,0.07134162288556767,0.5017993417116566,0.9436106517930838,0.07945779279060525,0.5693076937369149,1.0025075626508557,0.04271700756182741,0.6290567268905177,0.9366380315485767,0.028764197187181713,0.41877104822257316,0.9375718970725504,0.027071504640351636,0.5195149138174836,0.968143077558448,0.03686149094855622,0.486667668473151,0.8980192500991714,0.05317566102955193,0.22751970958240336,0.9601548234802669,0.023939005957506674,0.46661861061070264,0.9381550353774598,0.03857957044065548,0.47546375969438565,0.9369894860594812,0.038026141653783256,0.4558456902327769,0.9419660582177134,0.12262178785039787,0.31052818236275204,0.9452377358769422,0.10214217869479827,0.7446705068581515
