b_avg,b_std
0.7938292683940827,0.02657726758999812
0.7654008323173219,0.020900440854424773
0.9373746151389881,0.01570100039294539
0.8136728384223487,0.007331632896135622
0.6940708720041724,0.009786932002797677
0.6696805851385543,0.03417721886841574
0.8247297822081188,0.03842850903637207
0.9897330891438425,0.01677885849617636
0.8648106951918053,0.011754455930716112
0.7938292683940827,0.02657726758999812
0.7654898173702718,0.0026378855369858793
0.782453463723489,0.03795307226059186
0.8636468237035761,0.03186112110731823
0.8670837787292202,0.003931752290288439
0.8656051721505744,0.01692148700348672
0.8756454664416271,0.04966180429526376
0.7654898173702718,0.0026378855369858793
0.7654008323173219,0.020900440854424773
0.7654898173702718,0.0026378855369858793
0.782453463723489,0.03795307226059186
0.730844435216317,0.026986631209346967
0.6940708720041724,0.009786932002797677
0.6660411919012799,0.0685172101755421
0.7667719750095657,0.03221357293274385
0.806142467659055,0.01984119448730834
0.9186076987845524,0.0032958678926380443
0.6330584999112441,0.05122544009013072
0.8670837787292202,0.003931752290288439
0.6940708720041724,0.009786932002797677
0.6525330526004552,0.055009070874717514
0.8493045905972287,0.0037516486638604907
0.9373746151389881,0.01570100039294539
0.9148203833272275,0.03825523220470606
0.9186076987845524,0.0032958678926380443
0.831549151552804,0.0642971507487193
0.7667719750095657,0.03221357293274385
0.8888962120583717,0.033164263029512364
0.6940708720041724,0.009786932002797677
0.782453463723489,0.03795307226059186
0.9286177692071644,0.01557476671049271
0.8670837787292202,0.003931752290288439
0.7938292683940827,0.02657726758999812
0.8432895261742582,0.018924497589087687
0.8670837787292202,0.003931752290288439
0.5854285622445121,0.007153674745715306
0.8263358894191094,0.01921705251425876
0.8670837787292202,0.003931752290288439
0.9198502403642757,0.024342295553381327
0.8670837787292202,0.003931752290288439
0.9198502403642757,0.024342295553381327
