,b_sequence,std_sequence,p_l_sequence,b_close_after,std_close_after,p_l_close_after,b_close_before,std_close_before,p_l_close_before,b_far_after,std_far_after,p_l_far_after,b_far_before,std_far_before,p_l_far_before,b_before,std_before,p_l_before,b_after,std_after,p_l_after,b_close,std_close,p_l_close,b_far,std_far,p_l_far,b_before1,std_before1,p_l_before1,b_before2,std_before2,p_l_before2,b_before1_close,std_before1_close,p_l_before1_close,b_before2_close,std_before2_close,p_l_before2_close
886783,0.6447080518825868,0.03092997458232816,0.08375660507371807,,,,,,,0.7071346096007585,0.07685729129115877,0.5569372818163181,0.6491579069027829,0.03461075254384131,0.08873480004338274,0.6426019535211708,0.0340796799087155,0.08402202512494311,0.655959503396544,0.07340016971590764,0.6976077549647047,,,,0.6576316267569853,0.03169263269073874,0.07328629821121543,0.7397401718304664,0.05488735264498322,0.029445638338369644,0.5646213130129069,0.04162711579254044,0.7843212449017192,,,,,,
919617,0.7606234059916147,0.018097443109621365,0.16660522479779247,,,,0.6823206574449272,0.03962497291876306,0.004919380341473804,0.6342649790367612,0.07959154465697196,0.8613391300919732,0.8192655492366523,0.02215389050663639,0.789061035288344,0.7682434414335237,0.018879983972167627,0.26409938715836406,0.6601047346074475,0.06183103472698883,0.539157079114928,0.6863960029908731,0.036684290416244277,0.0011285610927860704,0.8074707899460489,0.0214281839869296,0.8770424783684451,0.7735829072416888,0.026129254032026886,0.11314525150877441,0.7627861677619363,0.027281928572395624,0.34384880128127454,0.6607207738747851,0.0522655208335186,0.10636190191359163,0.7065779798202968,0.0606145965930375,0.04830309764427433
931404,1.6316137497701835,0.1925260776323598,0.3905156665744263,,,,,,,,,,1.6221485557169277,0.1908844714099365,0.3627248914736521,1.6812232938440594,0.22082518321672373,0.638657194035828,,,,,,,1.582584819206648,0.17400845564349424,0.21831277217906322,,,,,,,,,,,,
1082854,0.79654911166118,0.017189749231300233,0.412281582573671,0.8161912510157225,0.02124060431489474,0.30792166492653894,,,,0.7648355178026288,0.03392351950996305,0.16949367706734808,0.837442609436252,0.05897996304759351,0.817729985368401,0.8248497393023825,0.05643709705578978,0.8537949335620953,0.7932400524940447,0.01803974068551978,0.3040008848259273,0.814997697928045,0.021047626193675048,0.2809505713553554,0.7853696037826382,0.02942831463406579,0.4358220512585711,0.8437355618483802,0.08725459061801914,0.26429481998313326,0.8071265949561739,0.07330225736107712,0.878896717505129,,,,,,
1128802,0.9380513246325802,0.020815015184243956,0.06553691301769557,0.9767031365823876,0.05090643763559699,0.7441488496409656,,,,0.9729360892456271,0.05242769644157458,0.7946474187282694,0.9282632256260471,0.026015460184575165,0.028566165164386054,0.9303235794485459,0.025922632173856798,0.019639079197095625,0.9531124108769214,0.03459236067623813,0.2260367206540821,0.981731098225048,0.050080479729494635,0.7613221652501195,0.9366312934207578,0.023362259747375155,0.03442280406639659,0.9036862060897844,0.036094602040519674,0.002778546627154632,0.9585468816404359,0.037151197450875424,0.719251679663465,,,,,,
1238568,0.7906402360839548,0.012442014796156108,0.6268650954422722,0.8807884174560611,0.021361266129221523,0.43658107776305116,0.8912495359940751,0.056495725693877306,0.38699292012618997,0.8270170696156064,0.06173357822817252,0.8199085583977841,0.7180173045998739,0.016476320594848895,0.2632526271777813,0.7326363489338517,0.015758392431820874,0.6066466982295118,0.8673305126471103,0.019739647024377662,0.16436585339953727,0.8822188935468869,0.019971163070772683,0.27486035315045054,0.7271944927203597,0.015958930040219567,0.39154369718245796,0.7360159199755565,0.022783144607555223,0.5897619911786517,0.7293448907540907,0.021814480087459443,0.6205280895598598,0.8913685636217331,0.07398554884826336,0.2682233721266726,0.8876871005335004,0.08587669185379833,0.33571337214754626
1398094,0.9214988738675721,0.03200527101432721,0.6513365412818289,0.9785515915236926,0.10705345129858368,0.2655082993124248,,,,0.884547901765862,0.07552712853221992,0.5926226813064319,0.9201338759914282,0.039011118659364574,0.6885443221629999,0.9061657077020057,0.03630183590334781,0.46726479547061167,0.9554190176967523,0.06480956507838853,0.447983117222812,0.9199650951378934,0.08062979443011328,0.5478005821492171,0.911652534557363,0.03477251011708199,0.6808701556540474,0.8458627825135264,0.04982925606823596,0.8258280471760523,0.9706052227378155,0.05210341909195644,0.5009299172941613,,,,,,
1804596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805862,0.9264764763011788,0.086627605538467,0.38768108743928387,0.8728536466377494,0.0904644134344194,0.06061578241873597,,,,1.1711339909634335,0.15926895221180085,0.4372173122526628,,,,,,,0.9732540709223905,0.0836940733216645,0.05170268728420177,0.8624310053511164,0.08916331985570852,0.12219583618161885,1.0211120669386415,0.18187052195316886,0.5429772371467656,,,,,,,,,,,,
1945109,0.9470881984221853,0.022042537131208507,0.26855118390410004,0.8313103706015006,0.07233263783969708,0.5417645185427409,0.988425262993778,0.07646587154546974,0.7461920639265233,0.978288772992399,0.04286541755621602,0.8277858816613167,0.9298937702582185,0.028758733198017757,0.549687263271843,0.9375718970725504,0.027071504640351636,0.49475824221715814,0.9623616573260073,0.03777655391759402,0.4697670706636967,0.9122902227571897,0.05332530226714247,0.7744464919860684,0.9466621889029834,0.023928970539326386,0.5965009595209019,0.9383911184480884,0.03806386066702686,0.4302852447829414,0.9350730130761754,0.03845024439529261,0.4631906597351815,0.9634193643012873,0.11007212224459478,0.7476457011930584,1.0158827528582706,0.105394559388239,0.5932063024986409
1953386,0.584918628125772,0.030360882174636537,0.017538265458526946,0.55801301818893,0.05234466647609639,0.5939733397385125,,,,0.578997694368752,0.047562717725327885,0.0561333366394463,0.5724765462430134,0.05321704102718354,0.2644628001386959,0.5724765462430134,0.05321704102718354,0.25879776978899294,0.5896752465914095,0.03683515034266454,0.07531665070065656,0.55801301818893,0.05234466647609639,0.5693995908745176,0.5759695424295228,0.03538776139677696,0.011865648220827373,,,,,,,,,,,,
1996579,0.47772781796000685,0.035651166741166314,0.08019106394798418,,,,,,,,,,0.48927268312166333,0.04664373648488127,0.3418578212934278,0.4722222881894891,0.04067068101011155,0.10366237128361439,,,,,,,0.5102173055303234,0.04181380057238298,0.35544546578546,,,,,,,,,,,,
2031462,0.46476359026808267,0.046721372288633926,0.4844456422010735,,,,,,,,,,,,,,,,0.5377166866728031,0.07259501132875547,0.502937525349704,,,,,,,,,,,,,,,,,,
2097734,0.83628385502438,0.0580262738758935,0.6927209102806751,,,,,,,0.740811510020695,0.07158726597763,0.40806495211951216,0.8444989044831941,0.087282888830128,0.7666074348150049,0.828818909262269,0.08960422053537545,0.8728798665540062,0.8422147068714821,0.07629370726284283,0.7072351124288275,,,,0.791812460476248,0.05593855565389862,0.44045165517888707,0.8395751001415692,0.12842535137526553,0.4161616005175786,0.817327106866066,0.1263062440199788,0.5480327724706247,,,,,,
2106340,0.9449975397032367,0.031840726238808736,0.7298621611738751,0.9339767507366733,0.059212465959082236,0.11475365629143734,0.6665812595637447,0.059600002322467184,0.4668401342667455,0.9002411253122434,0.07449901012887165,0.09075456921124733,1.0282557981746956,0.04917402630838638,0.35053619780836553,0.9352493701085789,0.04158695538878036,0.8625029113795586,0.9569829716362049,0.04935475146130718,0.4458342156460279,0.8406703601999608,0.0439692360115958,0.23959793029624418,0.9932848909635289,0.04122103452319238,0.08603695667775696,1.0314840180451899,0.06567522946941275,0.8319779136019507,0.8509010565814507,0.05242974789704992,0.9037763590558116,0.6882279462936854,0.09402903775816722,0.4665943137133571,0.6494080693301462,0.07866045622607769,0.8735427048282186
2124733,0.8929838033916618,0.08898679622481577,0.37083737222472474,0.8615490228500586,0.10468348711690102,0.7022128839946741,,,,,,,,,,,,,0.818213422138332,0.10299590168761107,0.6135828056293815,0.8543019532462637,0.10116607166273202,0.7589619774243576,0.8597002694404355,0.15257544710283918,0.5174574263161558,,,,,,,,,,,,
2174438,0.5739342990412862,0.031088657255222113,0.02776985556253017,,,,,,,,,,0.5710593276646317,0.03365448523942016,0.03371391969127492,0.5619497646175247,0.03258826722146482,0.024155274640384933,,,,,,,0.5758854907653329,0.031848816927446615,0.03755539139919626,0.6285928198063169,0.04788006299460827,0.052354633634401446,0.5021059756279026,0.04269712553417093,0.2136414921874978,,,,,,
2355765,0.9091340672000149,0.01883984049092501,0.7801801362969151,0.9256817460536856,0.04552596152486076,0.3111323368204785,,,,0.9937243131047228,0.06260890930800998,0.5667514545434107,0.9022030217595408,0.02209901013248911,0.7952336303386589,0.9016242076962423,0.02184593413427541,0.7951794031087138,0.9328785287960091,0.03696998504921237,0.3024238999418861,0.9228677589199822,0.04368083116486119,0.397084678793138,0.9112448167495045,0.020904061669959673,0.7637339673590529,0.8656787253231284,0.02965609671212741,0.8688336128915064,0.9408353185687941,0.032143199276735784,0.8183120585038072,,,,,,
2414935,0.6609161259310468,0.01881837062408497,0.0659102499908586,,,,0.6510962889117667,0.05748852491827101,0.12011066984304407,0.5633031576345481,0.058308758819237985,0.23160623911371908,0.6831962643666815,0.021871547777666884,0.04231381569538781,0.666571151280257,0.020017198967895646,0.02754773083315411,0.6239916187989253,0.05633382364332401,0.09707027954826039,0.6762063690606885,0.05379393139151018,0.09780093722659089,0.6720944127569357,0.020600665498312434,0.08212520436157383,0.6615526604129811,0.027993059279570874,0.29432777660003573,0.670927464398859,0.028657234890903417,0.1201368488015355,0.6882279462936854,0.09079858417261452,0.8357076365646559,0.618967968939716,0.07392242529981362,0.025923301953341103
2500259,0.5314961013362456,0.01938246126312347,0.3528502470125089,,,,,,,0.5956088803786785,0.06874397809158818,0.9477783179743069,0.5272252806836563,0.021105111316432917,0.36621986878190954,0.5258270292916232,0.02019365887555753,0.31849798452249023,0.5889203949034929,0.06820511056637064,0.9670633911484946,,,,0.533347916524221,0.02020589224132801,0.3651346565153769,0.5451730006815168,0.029516531934783753,0.6991895184514436,0.5071029670540664,0.02768957148517911,0.5700007057853947,,,,,,
2533082,0.8587160677169514,0.021710385154172222,0.6791024651859715,,,,0.7367215126284914,0.07026132111999005,0.2135874376534023,,,,0.8595988683462954,0.022334824448748694,0.7582797525912391,0.8587160677169514,0.021710385154172222,0.6794580011885888,,,,0.7367215126284914,0.07026132111999005,0.21478107804964286,0.8595988683462954,0.022334824448748694,0.6645942607911434,0.8594348516324795,0.03151806133462205,0.6623928440684892,0.8569920799483507,0.02985907985299792,0.5545505088403704,,,,,,
2726845,1.0468406859438695,0.019636306079809696,0.04182723732762885,1.0904167783123833,0.023212238980915935,0.041369138745685034,0.8387246595766421,0.050753416991511036,0.17171300469823084,1.0208813139229518,0.07834349758601526,0.3346131153824481,0.8587140887455247,0.05751027549698966,0.1955196829240108,0.8644457932989147,0.0399580688415871,0.5844027979756214,1.0928177570598219,0.022196049673109317,0.10213283187927909,1.0511781493321488,0.021389878914091134,0.0067633337981880945,0.93750642746899,0.04770695035318253,0.8600689687215122,0.9551607124828077,0.0602277641843496,0.31956223501871206,0.7878737915876157,0.05231353622657801,0.3339170364668908,0.9781790086245334,0.08233037421941665,0.05833996193902743,0.7352260596957598,0.06181373280797977,0.29751296020894824
3165830,0.8956190600267973,0.03362493356063555,0.01750947874050382,0.8759669366791479,0.05383863208878396,0.0021688377179053518,,,,0.9780454366808612,0.12202790012825326,0.6664853979746941,0.888423912600234,0.04439622288670696,0.7240099611395796,0.8834215963296008,0.04392941684692502,0.7907251064012568,0.9087423765135191,0.051556666601652396,0.004502068104178553,0.8610186495950556,0.051771747329631836,0.0010726728188181261,0.8986452506659109,0.04176919230606685,0.7308794996325781,0.8593899510387868,0.056857383991780766,0.669403040855326,0.9105134259222265,0.06842096020576853,0.5953939463047491,,,,,,
3216978,0.9734336858890271,0.02715305171570185,0.1607103878094205,0.8971961670966959,0.04304892706731919,0.8321027399381475,,,,1.0588026956604035,0.08623471386342135,0.8368696039489986,1.0045186337107699,0.03853154637464281,0.15514662529620338,1.0146980569993846,0.037932901568001165,0.24913308138025006,0.9220401740755356,0.038618480262511135,0.7036570479922842,0.9175035286552294,0.04234541157916608,0.8869994071060926,1.0120307982450845,0.03532866477940296,0.3382782769503582,0.9861842571033105,0.04949867505606613,0.7196412839479746,1.044695644150814,0.058401589559858795,0.1361287771627805,,,,,,
3275688,0.70571566859358,0.02741182553316013,0.0009999999999998899,0.6209213859699854,0.031001158685738085,0.13412898954220687,,,,0.8653937616922712,0.06517871869416834,0.0010348983519274458,0.7574807020923082,0.08288329355979093,0.04733841009275072,0.7531273412239121,0.08186079472072447,0.06467941794288802,0.6979556137326853,0.02901330187980352,0.0009999999999998899,0.6210339568168417,0.030934976545003767,0.15570181237534902,0.8289318729334212,0.05145410432811023,0.0009999999999998899,0.735773685296263,0.1195593811379012,0.2274166586646866,0.7706788673422569,0.1136732065376993,0.09935065704958847,,,,,,
3463826,0.9957381257239858,0.043465538683387324,0.6424474632535516,0.9847854824259711,0.053655179691882604,0.13714527881988847,,,,,,,1.0427382605372708,0.08007291865163549,0.04761860839565517,1.0077307526618202,0.07544887098992899,0.081529390446851,0.9915281661405958,0.05239410117241433,0.2775576584854719,0.9786345901537898,0.053115383376354776,0.10232011221480568,1.0504963914685428,0.07670368959148328,0.06927414376275064,0.9805139206686558,0.11236778108634635,0.43298157422284794,1.0372990946974632,0.09862945614807712,0.17575781177876834,,,,,,
3644316,0.5721097164242525,0.025623587849557428,0.0013096511032866661,,,,0.5246487456766155,0.057179572118315064,0.022110629197902812,,,,0.6049413067229956,0.03134749630051055,0.0027640881175558596,0.5755215505969532,0.026734557769486557,0.0019871497714996616,,,,0.5482009944771561,0.06039383190207411,0.003929353068272138,0.5966377381945744,0.029676065344372168,0.003010400459820739,0.5992300610365069,0.04083849619923304,0.00678095229264148,0.5525210383852601,0.03513433906078755,0.1197370159855357,0.5329190845793276,0.08704446072612738,0.36073256678962534,0.5115252244738129,0.07583512208989057,0.022033966590505317
3714749,0.6731681136374342,0.03906711453238021,0.9357712865513034,,,,,,,,,,0.6809723926204566,0.04141954437081001,0.9062552176053744,0.6733054372636399,0.03959109146336379,0.9077591450981346,,,,,,,0.6805327298558266,0.040816725714515535,0.9081935191130952,0.6584143275520614,0.04906225263578895,0.5717592770877219,0.6894870375848818,0.063737870222193,0.7068458124179037,,,,,,
4122027,0.9049202069393079,0.017303648424487544,0.0012582476225231564,0.9461821622847161,0.037026926475417866,0.003575079462996543,0.653530466240559,0.07538476730678212,0.7600858570103881,0.9129851354739575,0.05505713751707494,0.9132879721560977,0.8857843350396646,0.021090321031636633,0.05857385512962531,0.8827842640422106,0.02055973419043222,0.08100278168006354,0.9541559351125534,0.03185584712149154,0.005518175242394019,0.916788832287184,0.034139443733081254,0.005141649753248862,0.8889393839574503,0.01971370079406865,0.06810073903588183,0.8470927516534719,0.028213054604211172,0.13295653754711845,0.9218194144983862,0.029846650605175936,0.5042003752282916,,,,,,
4477389,1.1620577609263982,0.011115363831744059,0.0009999999999998899,1.1268363966580937,0.027425049756298062,0.11822696097492617,1.173435433479652,0.014811415134502149,0.0009999999999998899,1.066803062802133,0.04302590700135518,0.06759345045538186,1.1707257043391754,0.02403443931020706,0.026843196029641844,1.1748416794828487,0.012694682438504192,0.0009999999999998899,1.1162087805537468,0.022944416433168913,0.025789748452700226,1.163686288547617,0.013039158477683263,0.0009999999999998899,1.1456485121149562,0.0210591957824997,0.0019405981722255717,1.1824215603133335,0.01798607757901458,0.0009999999999998899,1.1672335482517187,0.017916802247904373,0.0009999999999998899,1.1726807489409419,0.02119703286019677,0.0009999999999998899,1.1741883412739482,0.02069622396849957,0.0009999999999998899
4503977,0.7118774595503077,0.02425748555576655,0.4072446700169213,,,,0.5699775848880113,0.06432461696379846,0.6692627192499279,0.6804155825142854,0.07354608853961372,0.28564946012684045,0.7361329180868255,0.027810401624960953,0.24010869454570508,0.717270128427018,0.026040363368532066,0.3192589864210828,0.6723260371259938,0.0665924763970001,0.29633402071797593,0.5761426673655815,0.06024632947698252,0.6102097687582195,0.7293861612517534,0.02602239371936694,0.29639900339790204,0.6492232513707146,0.032984264911875116,0.5518706730052324,0.8016746783905748,0.04109906844988881,0.39551935231448737,0.52706350516003,0.08079099488436095,0.8378189256530172,0.6183869030153226,0.1044368770332128,0.6400266917556015
4517737,0.7720525214589193,0.12137419343094207,0.6319948210123192,,,,,,,,,,0.7655710222147599,0.124087501912479,0.48978788447262467,0.7599746684339151,0.12199647774996611,0.5434749688731564,,,,,,,0.7775965891283065,0.12339577730550362,0.6118811484594081,,,,,,,,,,,,
4657157,1.0600491504804066,0.023889240544694282,0.04486440043361317,,,,1.1358969228574318,0.0329483474042382,0.20448868166489778,,,,0.9352457590691018,0.036290052338717856,0.31638884456509525,1.0600491504804066,0.023889240544694282,0.04395670666073239,,,,1.1358969228574318,0.0329483474042382,0.212342177185342,0.9352457590691018,0.036290052338717856,0.30614325354804767,1.0688566025423394,0.03460317802090925,0.3050480753146121,1.0507980088723252,0.03299186538672167,0.028465349204610607,1.1434387668107868,0.04760961955235262,0.4335563371501477,1.1287288438422503,0.04572296192771609,0.2772762821584452
4744099,0.6966309786719408,0.06602127115414169,0.7479069812371035,,,,,,,,,,0.6583249913631595,0.07575776777262472,0.685534572569225,0.6763407333458604,0.07417319467625398,0.6885589834824455,,,,,,,0.6398231066687422,0.0682661884146061,0.852489352807385,,,,,,,,,,,,
4759444,0.819096583263701,0.023322702477763597,0.0384207032463863,0.8033322147611249,0.03401774572500751,0.33255631733727953,0.9221489179967656,0.1417598917759523,0.4738510376851684,0.7463361829690418,0.08522761063257073,0.47568071920781496,0.8277629018027041,0.034938092835234635,0.14294527004851676,0.8458898740697605,0.03459519376667074,0.07972268919892699,0.7948014900379421,0.03159430747099697,0.3186999727981367,0.810895905969023,0.03305616219295678,0.44534869170190317,0.817756870777172,0.032328528301795126,0.11382790379049221,0.8906771826460742,0.05229403971341253,0.1782361866148049,0.8110529411958596,0.04629662036935597,0.5504733877231649,,,,,,
4798295,1.2198685111031435,0.036573040205149385,0.5105955140291101,1.2928171761908211,0.1393394385003612,0.8146156600828501,,,,1.2589009401371516,0.05265865285569819,0.4225837156934732,1.1825715125178464,0.0554424213829509,0.4131009682999196,1.1741315372591499,0.053062161053008546,0.4904560315772051,1.2597482731498522,0.05033019456518704,0.5550831449509125,1.249387366082999,0.12206827056216307,0.6641566715794843,1.2225083094826155,0.038242652195388006,0.5099554770010664,1.1895913117076728,0.08168004023485477,0.3225246565215121,1.1581794902121456,0.06779887277305084,0.1882356021108828,,,,,,
4850153,0.8518415978060807,0.016571518246719485,0.0279269825043025,0.6841230832101771,0.057738428222634905,0.6622467203191108,0.8143600034482985,0.046876790142252676,0.35341371938079147,0.8222222530213368,0.03884958338093379,0.04593185871741036,0.8879157228263875,0.02122823513886414,0.008934988565092221,0.86701914019892,0.019069050001900123,0.009118582395640527,0.7947983284653184,0.033053691579237994,0.4427031904235779,0.7729898663692688,0.03675413477598497,0.2820920626093021,0.8754330915925441,0.0186899556530746,0.056404056062802195,0.8895939602181689,0.027432204997775083,0.5458633036698103,0.8455477556220273,0.026483889369656448,0.016240809911404065,0.7846399653380749,0.06623871992585686,0.36616784095264016,0.8438572028728824,0.06483896995211055,0.31694928244308107
4929808,0.8154216314596932,0.016069712484191256,0.04974357925579047,0.7800230412739476,0.024323069640969433,0.03832782221417287,0.640024089838319,0.05873283587421816,0.7274442393110189,1.0590964906846962,0.05657433088532465,0.3342425936656086,0.8803649129571087,0.02621054938696734,0.6234214508271718,0.8365114986823884,0.024043306581234727,0.8295643214374675,0.7964821619284771,0.02157595253632568,0.014831880453961357,0.7639386137938248,0.02260801888004056,0.03882763521946216,0.9153264125217354,0.023933529130579383,0.6024744558581281,0.8649940788369617,0.0336694906948311,0.5718491249176648,0.8159623548780506,0.034077709339988396,0.9082846400859877,0.667320581147908,0.09695403451276476,0.6513350440211493,0.613827984568749,0.07045542139256787,0.2825078934862067
4962863,0.7355316103919871,0.08506849320924112,0.6573112279327874,,,,,,,,,,0.8808364084324422,0.09821659651180686,0.8979409255929552,0.7290973660428994,0.08433051115247135,0.7029525129151275,,,,,,,0.8889363242366056,0.09905911115367498,0.8947997867488362,,,,,,,,,,,,
