,b_sequence,std_sequence,p_l_sequence,b_close_after,std_close_after,p_l_close_after,b_close_before,std_close_before,p_l_close_before,b_far_after,std_far_after,p_l_far_after,b_far_before,std_far_before,p_l_far_before,b_before,std_before,p_l_before,b_after,std_after,p_l_after,b_close,std_close,p_l_close,b_far,std_far,p_l_far,b_before1,std_before1,p_l_before1,b_before2,std_before2,p_l_before2,b_before1_close,std_before1_close,p_l_before1_close,b_before2_close,std_before2_close,p_l_before2_close
886783,0.6447080518825868,0.03092997458232816,0.08183953004087265,,,,,,,0.7071346096007585,0.07685729129115877,0.5627979669184694,0.6497836753687829,0.03470689757009958,0.09274123454707253,0.6426019535211708,0.0340796799087155,0.09160895335234287,0.655959503396544,0.07340016971590764,0.6892519492922815,,,,0.6581728448964329,0.03176841608962295,0.06966604029959896,0.7393056998139462,0.056161846573159084,0.07743229516619642,0.5683021338641056,0.04116405347190744,0.6236197225333079,,,,,,
919617,0.7606234059916147,0.018097443109621365,0.15789068852857077,,,,0.6060980173950452,0.03128533573311623,0.06635808446189766,0.583958792485387,0.07128523005580166,0.7758786729476377,0.8153447300067278,0.02253918984558108,0.5870861614300295,0.7682434414335237,0.018879983972167627,0.2444561029025063,0.6642860023384971,0.06212321376585952,0.5707285214146953,0.6290438574502947,0.030497782360043295,0.03463296322446264,0.8006020704771807,0.021700305921080854,0.5482904966292942,0.7742177916342344,0.026354057932967124,0.0908076504100022,0.7623608236694639,0.02702865675329907,0.35488988376048886,0.5594627912614237,0.040365660475610673,0.16588489906703116,0.6607653898857886,0.04829213935551881,0.245924220002121
931404,1.6316137497701835,0.1925260776323598,0.35237955673133387,,,,,,,,,,,,,1.6812232938440594,0.22082518321672373,0.6962617982888788,,,,,,,1.7749447346511926,0.19261808924495266,0.2786915774069812,,,,,,,,,,,,
1082854,0.79654911166118,0.017189749231300233,0.4431990575092588,0.8184610178108822,0.021878159647459438,0.5216858941090149,,,,0.7278557404730105,0.03135739844362425,0.0022221456225151384,0.8409916547472068,0.05963082532744001,0.8411445814737778,0.8248497393023825,0.05643709705578978,0.8696731454166963,0.7932400524940447,0.01803974068551978,0.3263954222396557,0.816167203744766,0.021704124721927596,0.5333640788577756,0.7593917193160958,0.028011801379599095,0.03010437440615297,0.8432088570003593,0.08631333245315077,0.3456048115098369,0.8072753002484221,0.07403085040589867,0.9003778677676023,,,,,,
1128802,0.9380513246325802,0.020815015184243956,0.06014291157250891,0.994845101290854,0.051300522778633985,0.3711171524364974,,,,0.9095251928913278,0.04628735811786296,0.6026306568195732,0.9307903049304699,0.026199076158595912,0.015061424131653565,0.9303235794485459,0.025922632173856798,0.019391670973342538,0.9539753603561802,0.03461941987184666,0.23602420885852302,0.9899296415634886,0.04921910011353458,0.27830415278690346,0.9267362491098722,0.02294244865295704,0.051375870097122654,0.9036862060897844,0.036094602040519674,0.0033199021257564756,0.9585468816404359,0.037151197450875424,0.7357936992921832,,,,,,
1238568,0.7906402360839548,0.012442014796156108,0.6510625301757549,0.8689379444535099,0.020577630711241413,0.14567841372963378,0.8588314097905341,0.055731128526443026,0.16215932151289678,0.8509010565814507,0.0694210263705619,0.9217871271504299,0.7193863161634771,0.01635900489584304,0.3390839643294663,0.7326363489338517,0.015758392431820874,0.5849779563093841,0.8673793602785891,0.019731336637695805,0.18486736760146974,0.8677155236480428,0.01929952696497236,0.03717583758003946,0.7282393819747435,0.01596622687204068,0.4130771769641066,0.7339477719452703,0.022602132806666883,0.6234699870339643,0.7313296151325631,0.021979648049091284,0.6631383573120633,0.8551748777379693,0.07816057893186633,0.35253112886169846,0.8625194482599984,0.07982272522184014,0.3544997474582937
1398094,0.9214988738675721,0.03200527101432721,0.6931365391390485,0.949223917725429,0.09723011045721602,0.6980697428301474,,,,0.9596339535994142,0.08681135259901494,0.32141621475182675,0.9164770595817489,0.03883291730080234,0.5319786957464469,0.9061657077020057,0.03630183590334781,0.4667021002976778,0.9554190176967523,0.06480956507838853,0.4308186519685726,0.9005152751604574,0.07152757551475207,0.6567635965452817,0.9263030498648075,0.03579377017811876,0.7043343409960925,0.8533362105651588,0.04914217948788685,0.6852593848988379,0.9659969182164596,0.05315007894987641,0.7195109963125433,,,,,,
1804596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805862,0.9264764763011788,0.086627605538467,0.3844357633955164,0.8558373765675534,0.09045219748189284,0.03704064794783509,,,,,,,,,,,,,0.9732540709223905,0.0836940733216645,0.04926334503718101,0.8464414174912699,0.08898408251170078,0.06475185384085211,,,,,,,,,,,,,,,
1945109,0.9470881984221853,0.022042537131208507,0.2791096656125453,0.8482151340031746,0.07376665065808011,0.4382901072146147,0.9436106517930838,0.07945779279060525,0.5776562577722097,0.9981030060622845,0.04361361234811541,0.6050913428596071,0.9366380315485767,0.028764197187181713,0.4451500934701369,0.9375718970725504,0.027071504640351636,0.5438535328385814,0.96304067581933,0.03777687980776843,0.47920731995571025,0.8949352663476727,0.054189795186822355,0.2575041788128014,0.9578682391310002,0.024082501000449,0.46767904159210116,0.9381550353774598,0.03857957044065548,0.4515061934534371,0.9369894860594812,0.038026141653783256,0.4835820873593283,0.9419660582177134,0.12262178785039787,0.3100370190994546,0.9452377358769422,0.10214217869479827,0.7418673657658758
1953386,0.584918628125772,0.030360882174636537,0.018802905068383134,0.5498412399905602,0.048193210471439187,0.8363837812138083,,,,0.6514995429169342,0.053718954691760704,0.026155079136708052,0.5724765462430134,0.05321704102718354,0.2599001491289585,0.5724765462430134,0.05321704102718354,0.2623076272670282,0.5896752465914095,0.03683515034266454,0.07784575322942704,0.5498412399905602,0.048193210471439187,0.849015481342543,0.6124746432307158,0.038005787837656076,0.007301136275577835,,,,,,,,,,,,
1996579,0.47772781796000685,0.035651166741166314,0.08098726592154831,,,,,,,,,,0.489967824810347,0.049637753333565224,0.19578827787642802,0.4722222881894891,0.04067068101011155,0.10675634556087132,,,,,,,0.5150154961549055,0.04496012092325298,0.3440331267184972,,,,,,,,,,,,
2031462,0.46476359026808267,0.046721372288633926,0.47607262876742484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097734,0.83628385502438,0.0580262738758935,0.6930778994127487,,,,,,,0.7651685436621312,0.07481047649318676,0.81670607116454,0.8551055326396246,0.08991054446976235,0.8178281273016793,0.828818909262269,0.08960422053537545,0.8730812317018045,0.8422147068714821,0.07629370726284283,0.6807409026888144,,,,0.807633770574995,0.05776430317807772,0.6101235524479103,,,,,,,,,,,,
2106340,0.9449975397032367,0.031840726238808736,0.7650403356874478,0.9900766830836744,0.06581993520929452,0.1274139481039804,0.7189314320484015,0.06392613376142812,0.7967937273148452,0.8947042202733513,0.07181266322783342,0.7059748978979293,1.0355974787301674,0.050974943327510104,0.6390417199891829,0.9352493701085789,0.04158695538878036,0.8709381797979928,0.9569829716362049,0.04935475146130718,0.4278713464326379,0.8887618231143003,0.04777778319861896,0.15989021932842049,0.9944027881186763,0.04181994666304866,0.5625640839246204,1.0128229812188752,0.06491188094602325,0.8025857659385229,0.8690022205335115,0.05338683476436158,0.9215118425908841,0.8068140119003305,0.10983056158016084,0.8352621931557388,0.6494080693301462,0.0759168020691545,0.9115571081963267
2124733,0.8929838033916618,0.08898679622481577,0.32883028947301235,0.8785212266645024,0.10676031780249137,0.6704541741893317,,,,,,,,,,,,,0.8268717412371354,0.10401804663890729,0.5620812856812675,0.8577364689009687,0.10005614923015271,0.6567824007736227,,,,,,,,,,,,,,,
2174438,0.5739342990412862,0.031088657255222113,0.026562335871176238,,,,,,,,,,0.5714750867566507,0.03373240234497554,0.030512622937148445,0.5619497646175247,0.03258826722146482,0.026629161951004038,,,,,,,0.5735894594888703,0.03217484555943305,0.04161035606923233,0.6205122498488703,0.04753777628461836,0.0607184732516968,0.5134997390879715,0.04330423447964298,0.20488676752132062,,,,,,
2355765,0.9091340672000149,0.01883984049092501,0.7891473174453774,0.9252909905858556,0.04521452764683583,0.6491385407450052,,,,0.9488532644164192,0.06424312644724878,0.19645534256892677,0.9045678161653875,0.02219190396454909,0.803602221581489,0.9016242076962423,0.02184593413427541,0.7594619720426222,0.9328785287960091,0.03696998504921237,0.28410366622281424,0.9108692922702692,0.04246225582900319,0.6734977920627299,0.9087509679531662,0.021006035936094094,0.7980537485058438,0.864292237021726,0.029612202300838233,0.90585315071157,0.9422917436028493,0.03218602164788237,0.8278802504934994,,,,,,
2414935,0.6609161259310468,0.01881837062408497,0.06761321224756191,,,,0.5615459059352511,0.048740988622831896,0.40872447712415877,0.5896412754461119,0.05775812854147636,0.23878056765352032,0.682382797606455,0.021773336449795448,0.03920866263771036,0.666571151280257,0.020017198967895646,0.027228802671978265,0.6117360576387606,0.054864918790813504,0.1112910496736993,0.5820231001493285,0.04718886569382141,0.1965346295508002,0.6730916510229141,0.02043403283108756,0.07807505809511282,0.6615526604129811,0.027993059279570874,0.30052253752229485,0.6716544927200496,0.028661243782704092,0.11651484784772329,,,,,,
2500259,0.5314961013362456,0.01938246126312347,0.3515328821224171,,,,,,,0.5764156819151511,0.06831664012983647,0.943408772722366,0.5281980257566156,0.021118340839286084,0.36707389644347654,0.5258270292916232,0.02019365887555753,0.311120711385591,0.5889203949034929,0.06820511056637064,0.968864131493802,,,,0.5326532601358408,0.02018340456856476,0.39685547204312577,0.5433611245498031,0.029731445701965033,0.6504350262422024,0.5094406867220287,0.02746850295104576,0.6168028447725443,,,,,,
2533082,0.8587160677169514,0.021710385154172222,0.6670430888835354,,,,0.827410568138451,0.08893755651739019,0.831394546903925,,,,0.86023215901034,0.02236378638244302,0.6761342754321098,0.8587160677169514,0.021710385154172222,0.6734284335938651,,,,0.827410568138451,0.08893755651739019,0.8650793805911315,0.86023215901034,0.02236378638244302,0.7064503436029164,0.8528480118903278,0.031207220873591276,0.5998091651569366,0.8646657022295661,0.030171738638510304,0.5494048593541426,,,,,,
2726845,1.0468406859438695,0.019636306079809696,0.04519754264573982,1.094504542770186,0.023058020811361105,0.09468446173160322,0.8507776301304163,0.05087591828411515,0.3399649722223001,1.0660540330318233,0.0810375585904985,0.8014055085152977,0.8925553884389636,0.062238339594934994,0.6268808227545533,0.8644457932989147,0.0399580688415871,0.5971713443398456,1.0925530124445308,0.022178373978615332,0.11747538471983995,1.0571421387112068,0.02127074119924121,0.020912981913417835,0.9715882108240865,0.050063291193133914,0.500306504720265,0.9558695187236403,0.060648137602504634,0.31172213312561037,0.7890276288200494,0.05193528762775499,0.37152331027409685,1.0156915558334745,0.08684785661950056,0.07556528864979878,0.7326391165430571,0.05948182407788402,0.48653498216854113
3165830,0.8956190600267973,0.03362493356063555,0.01853355642960043,0.8909031162177433,0.0548761694292552,0.003994506819949595,,,,1.036087753567587,0.14595403842796997,0.8854421652100507,0.8910031137959248,0.04479936422892154,0.7953299184496743,0.8834215963296008,0.04392941684692502,0.8133607255988669,0.9087423765135191,0.051556666601652396,0.004324930791984844,0.8822441678774835,0.05296611328880258,0.0021008988232210425,0.9067150162042401,0.042946414218442315,0.821492707573627,0.8643255583957623,0.05726955767589709,0.6465287151093857,0.903383606909203,0.0674121797520386,0.43486347153603544,,,,,,
3216978,0.9734336858890271,0.02715305171570185,0.16203489688569014,0.896405745535212,0.0424471032366867,0.7552980586120309,,,,1.0331065438646154,0.0904036171307833,0.648991352642323,1.0092081581513521,0.038725620758275,0.15099412679326624,1.0146980569993846,0.037932901568001165,0.258795354731458,0.9224592169979717,0.03858868544578169,0.7380886955070849,0.9103540870380764,0.04152522379815383,0.882429124388246,1.0125078460725827,0.03563567720572806,0.1540063257648026,0.9947559338494123,0.05120646468718394,0.7515138551288721,1.0354059190706948,0.05628338720521014,0.14095819079472924,,,,,,
3275688,0.70571566859358,0.02741182553316013,0.0009999999999998899,0.6388844375159415,0.03116496625281916,0.008545579692329877,,,,0.8391732877283802,0.06518655051107085,0.0009999999999998899,0.7539126618334545,0.08271429314621871,0.050688739991703556,0.7531273412239121,0.08186079472072447,0.05764144213910027,0.6979556137326853,0.02901330187980352,0.0009999999999998899,0.6389503219491283,0.031101019936402904,0.011356173423389822,0.8089251275560098,0.05130361582825314,0.0009999999999998899,0.735773685296263,0.1195593811379012,0.22166121795629398,0.7710161965450394,0.11189257434121193,0.12439937024757777,,,,,,
3463826,0.9957381257239858,0.043465538683387324,0.6690138156749798,0.993040252345612,0.05424386514955956,0.13368790916413542,,,,,,,1.0253809801648248,0.07721403457658485,0.04992169300483258,1.0077307526618202,0.07544887098992899,0.08084686961051356,0.9915281661405958,0.05239410117241433,0.2643602705455649,0.9872692378958391,0.05353105441347448,0.10412926814443482,1.0177805656867236,0.07086325005355226,0.017309023104992046,0.9865533812422488,0.1150999027151144,0.4736289330757459,1.029841607202496,0.0962113226630048,0.16258489808828464,,,,,,
3644316,0.5721097164242525,0.025623587849557428,0.0014312656590282156,,,,0.5568554494572869,0.0592400351424253,0.01726615225633205,,,,0.581363027981627,0.029754311323445415,0.006712753768544166,0.5755215505969532,0.026734557769486557,0.0019509925517437493,,,,0.5740147172438278,0.061418031512328525,0.004392876069443532,0.5715710395653267,0.027958963528028857,0.007254070762060314,0.5922032072644086,0.04038055928617057,0.012950647225823411,0.5597552156101808,0.035497814463871714,0.0989090577566447,0.5387538078285458,0.08863986476707598,0.04668512751182841,0.575866324527912,0.07748489225880494,0.20082991103186995
3714749,0.6731681136374342,0.03906711453238021,0.9536179457713513,,,,,,,,,,0.6935075648427754,0.041907042613253655,0.9216945012376837,0.6733054372636399,0.03959109146336379,0.9204605441920208,,,,,,,0.6925654879261037,0.041294593369034925,0.95468600926265,0.6641489185205884,0.04972833084078104,0.5542486617880974,0.6826483155852638,0.06228867131126824,0.622669852429465,,,,,,
4122027,0.9049202069393079,0.017303648424487544,0.0012899076158997172,0.9661980619344662,0.038199889736475603,0.00373288474490683,0.7732726465403167,0.08560736197465338,0.15119035410971604,0.9239138559001676,0.05765082759535264,0.6301001866454703,0.8865072035323777,0.021084746759290306,0.031459838416993714,0.8827842640422106,0.02055973419043222,0.07985128088007527,0.9541559351125534,0.03185584712149154,0.005953107675984551,0.9483009244500235,0.035424688671733665,0.0179882944150558,0.8908805323510847,0.0198057133901442,0.023324758405217784,0.8464781895433002,0.028234848175494515,0.12456352916166863,0.9223175073028571,0.029815563490757396,0.5125551925570482,,,,,,
4477389,1.1620577609263982,0.011115363831744059,0.0009999999999998899,1.1349052417713614,0.02701547843146595,0.128452600901278,1.1674687716220846,0.014777991113574326,0.0009999999999998899,1.0682822669788712,0.04323736749017482,0.28046348006710703,1.1965968116945522,0.02473546423057926,0.02081330407150417,1.1748416794828487,0.012694682438504192,0.0009999999999998899,1.1162521780094787,0.022937865147647042,0.02690341619876423,1.1605649600112093,0.01297348441368986,0.0009999999999998899,1.1663290201922334,0.0215432662325148,0.0038981182397623713,1.1821572629019446,0.017972666881283763,0.0009999999999998899,1.1676166230726532,0.017931382134171104,0.0009999999999998899,1.1589188367361054,0.020978287807215976,0.0009999999999998899,1.1761442953740466,0.020810020230573528,0.0010007762342998689
4503977,0.7118774595503077,0.02425748555576655,0.3884059137445442,,,,0.5687118640239088,0.06623658597758533,0.35433068022976544,0.661934598980938,0.07082235384485586,0.3551092542958429,0.741561030209469,0.027864191420054713,0.4428439559680794,0.717270128427018,0.026040363368532066,0.33752091889223157,0.6723260371259938,0.0665924763970001,0.306493656707153,0.5871228962401217,0.06342686650966042,0.49108216786216224,0.7317552556749165,0.02596430516802717,0.5163834922508268,0.6489972530011222,0.03264359784487066,0.5864526710907971,0.8014207493932237,0.04141053378117772,0.41814973512669495,,,,,,
4517737,0.7720525214589193,0.12137419343094207,0.6296068524621945,,,,,,,,,,,,,,,,,,,,,,0.7720525214589193,0.12137419343094207,0.6649372881281093,,,,,,,,,,,,
4657157,1.0600491504804066,0.023889240544694282,0.04967575042762412,,,,1.12577645263462,0.0313024014155573,0.12791391832540394,,,,0.9389997441543938,0.03578208902444776,0.25858144130569527,1.0600491504804066,0.023889240544694282,0.043277742024300514,,,,1.12577645263462,0.0313024014155573,0.12917416433440188,0.9389997441543938,0.03578208902444776,0.2540825124967842,1.0720260566652162,0.03471060225367424,0.2981142786524775,1.0483381883058176,0.03290216500623091,0.021367568476986717,1.165720342390562,0.04731889029978665,0.3375672799238679,1.0885437891805403,0.041501025183028034,0.0706026506895348
4744099,0.6966309786719408,0.06602127115414169,0.7572324643908313,,,,,,,,,,0.6694678963061321,0.07540347398257574,0.7251274248862564,0.6763407333458604,0.07417319467625398,0.7089873568752503,,,,,,,0.6370577099278044,0.06395988654394189,0.7592888636319346,,,,,,,,,,,,
4759444,0.819096583263701,0.023322702477763597,0.04245589065607043,0.8008670024703537,0.03381455683768005,0.34425055632928236,1.0374943753836186,0.15878337346649796,0.8085632996027605,0.739365671075141,0.08578584554448718,0.6965715282479416,0.8324741061906158,0.03529230487232355,0.08317940966608112,0.8458898740697605,0.03459519376667074,0.08088090310451083,0.7938761073761045,0.03148444004634414,0.3402539973480229,0.816243025706541,0.03327633065259493,0.2981855237988984,0.8218196394593735,0.032721806204933514,0.12747015940671685,0.8910282744619356,0.05249945759105059,0.1651446110219891,0.805238770381081,0.04570397682548951,0.5866340828139525,,,,,,
4798295,1.2198685111031435,0.036573040205149385,0.5215069750998448,1.3451412093995707,0.1679268330216054,0.8820141640075501,,,,1.2519013718371566,0.05271573734980118,0.520921974085674,1.1724822896124356,0.05460295593188747,0.4608696575126283,1.1741315372591499,0.053062161053008546,0.47639909487270776,1.2597482731498522,0.05033019456518704,0.5390769165938745,1.2999139994601525,0.13397615244472066,0.7704274977045428,1.2141255647782299,0.03797346180936812,0.5256716845429884,1.1865516058030112,0.08214576230630705,0.37492728048235824,1.162016966255784,0.06799914779688374,0.27240295815294974,,,,,,
4850153,0.8518415978060807,0.016571518246719485,0.025363736631386108,0.7266996243349951,0.05962807221364895,0.8935301060839804,0.7639498224070634,0.03905600473574431,0.28583930012133896,0.8221572170454509,0.03949769598282788,0.14534596045999923,0.8915849313223242,0.021680902376936085,0.006856947029958328,0.86701914019892,0.019069050001900123,0.009759847676608197,0.7947983284653184,0.033053691579237994,0.4253107721190589,0.7533790696586455,0.03266862741706927,0.5360979294418455,0.87837154091828,0.019072723667983904,0.052707873926170504,0.8893802940904886,0.02744111804914114,0.567766659283543,0.8457756093321845,0.026477011651742696,0.013525792193158526,0.7240136862127137,0.05459254813144265,0.5890368764833777,0.8085623312997782,0.0549327054537606,0.22370545207503895
4929808,0.8154216314596932,0.016069712484191256,0.04440248678539489,0.7519162688557431,0.0218380729739164,0.001215708034727112,0.5734749741307066,0.04645786003226337,0.40835495354459966,1.0973574859319237,0.07588257584395701,0.7988090044142071,0.8848646748672285,0.026645125191407795,0.6507444721271815,0.8365114986823884,0.024043306581234727,0.8546494738952481,0.796478201309028,0.02155753862189376,0.013409720401578569,0.7272877302739637,0.020032801324903343,0.0011822837091999326,0.915739044620421,0.025369521916936796,0.8263940881744469,0.8620320519496238,0.03356914158752087,0.5440434519784155,0.812504558497585,0.03417756400624548,0.8555933966387772,0.6377491500622444,0.07719263401523385,0.8593186643387258,0.5217801166507157,0.056664789542302314,0.345906940186577
4962863,0.7355316103919871,0.08506849320924112,0.6727957639601811,,,,,,,,,,0.8703015513449581,0.09971724454000935,0.8916763116397624,0.7290973660428994,0.08433051115247135,0.6760178750783962,,,,,,,0.8786742523271744,0.10061546524595365,0.9032697631950076,,,,,,,,,,,,
