,b_sequence,std_sequence,p_l_sequence,b_close_after,std_close_after,p_l_close_after,b_close_before,std_close_before,p_l_close_before,b_far_after,std_far_after,p_l_far_after,b_far_before,std_far_before,p_l_far_before,b_before,std_before,p_l_before,b_after,std_after,p_l_after,b_close,std_close,p_l_close,b_far,std_far,p_l_far,b_before1,std_before1,p_l_before1,b_before2,std_before2,p_l_before2,b_before1_close,std_before1_close,p_l_before1_close,b_before2_close,std_before2_close,p_l_before2_close
886783,0.6495625318279494,0.031169386808156563,0.0878898997890498,,,,,,,0.7394871911394784,0.08052312845319688,0.7144245301529972,0.6491579069027829,0.03461075254384131,0.0939452890111671,0.6426019535211708,0.0340796799087155,0.08454793266441861,0.6860250830361937,0.07693855345643504,0.8240713952029843,,,,0.6626085196724367,0.03193645943259816,0.0805283152000746,0.7397401718304664,0.05488735264498322,0.027650032075720702,0.5646213130129069,0.04162711579254044,0.7621684796006112,,,,,,
919617,0.76167504704374,0.01806865413366082,0.1717971364918841,,,,0.6823206574449272,0.03962497291876306,0.004895915043516405,0.6466402757121309,0.07849524214252263,0.7022590230189885,0.8192655492366523,0.02215389050663639,0.7948352553839922,0.7682434414335237,0.018879983972167627,0.26801732302076814,0.680168404129424,0.06124486315361597,0.5518599711220549,0.6940738817827001,0.03677543507612224,0.00100077062434848,0.8078652549207891,0.021431677794836894,0.9035129908638454,0.7735829072416888,0.026129254032026886,0.11393794859771209,0.7627861677619363,0.027281928572395624,0.32051211276968045,0.6607207738747851,0.0522655208335186,0.11646753685739976,0.7065779798202968,0.0606145965930375,0.04820071465718035
931404,1.6316137497701835,0.1925260776323598,0.36383756865797856,,,,,,,,,,1.6221485557169277,0.1908844714099365,0.34801084497982665,1.6812232938440594,0.22082518321672373,0.6242022086380379,,,,,,,1.582584819206648,0.17400845564349424,0.22364265061697822,,,,,,,,,,,,
1082854,0.786198317512889,0.016110680782207728,0.26166010386220523,0.798814110107569,0.019387063058146643,0.2663034528550726,,,,0.7630918893588603,0.033221423484902236,0.1549419231807419,0.837442609436252,0.05897996304759351,0.8049587684646871,0.8248497393023825,0.05643709705578978,0.841901306242749,0.7821796384722862,0.01679906744261737,0.18200959989155538,0.797960416688471,0.01923729064201953,0.26652822750978455,0.7855391177153597,0.029111104983997736,0.44520862128150734,0.8437355618483802,0.08725459061801914,0.2603616516233106,0.8071265949561739,0.07330225736107712,0.8469126295607116,,,,,,
1128802,0.9333763162485336,0.02026620743696224,0.13345544378491306,0.9595865560264117,0.04633370764270731,0.7518247360885653,,,,0.9673186527250182,0.050075859974823264,0.7690849493837141,0.9282632256260471,0.026015460184575165,0.027057846106962845,0.9303235794485459,0.025922632173856798,0.020363669989940377,0.939080847228028,0.03212152425985092,0.1289224208470637,0.9644725912100994,0.04571092671241144,0.750695984074743,0.9359438313033701,0.02314424442879105,0.04847328618277357,0.9036862060897844,0.036094602040519674,0.0030720702638951237,0.9585468816404359,0.037151197450875424,0.6996649839322354,,,,,,
1238568,0.7992951555798563,0.012124318536513714,0.5468137713078994,0.8900496758037401,0.019871534940732686,0.10036523565047231,0.8912495359940751,0.056495725693877306,0.38176019529217514,0.8130493967748034,0.056833515262280726,0.7085765818083694,0.7180173045998739,0.016476320594848895,0.27092729341133703,0.7326363489338517,0.015758392431820874,0.6129154573685794,0.8760445226976743,0.01843785851315039,0.051355889568430416,0.8904721996139311,0.018751482214247373,0.07327703200487838,0.7258651999422709,0.015829199595275973,0.4130555204605525,0.7360159199755565,0.022783144607555223,0.564712211730307,0.7293448907540907,0.021814480087459443,0.6174404897677089,0.8913685636217331,0.07398554884826336,0.2722551977497296,0.8876871005335004,0.08587669185379833,0.31553319007507513
1398094,0.9247887923488989,0.030963205253330846,0.7620553321411611,0.9720839466314868,0.09009785993757806,0.55629757654201,,,,0.908074140212025,0.07167818814812985,0.6186677859202456,0.9201338759914282,0.039011118659364574,0.6906201944305268,0.9061657077020057,0.03630183590334781,0.47004537526204787,0.9583635490399279,0.05773223217480257,0.4277017565271576,0.9290727055438245,0.07247538194110298,0.7598694257076737,0.9168047807290447,0.03428125326876559,0.6400884142357328,0.8458627825135264,0.04982925606823596,0.8449044154235134,0.9706052227378155,0.05210341909195644,0.48598726509255263,,,,,,
1804596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805862,0.9712549030441577,0.09920937133222518,0.6361990158304088,0.9168198534640503,0.1060948031887039,0.11915882694105048,,,,,,,,,,,,,1.0247021869918889,0.09840852621658704,0.24072035892003502,0.9061070782840663,0.10336956977720217,0.19813596337934086,1.0854832042013056,0.1854801077476296,0.8640071085749171,,,,,,,,,,,,
1945109,0.949381845042597,0.02185971793735552,0.31697527745799403,0.836817472743013,0.06989807032773024,0.6316009134471368,0.988425262993778,0.07646587154546974,0.6831760268427758,0.9769629128811671,0.041447282968547064,0.8582599853684616,0.9298937702582185,0.028758733198017757,0.571644125897252,0.9375718970725504,0.027071504640351636,0.509183466377172,0.968143077558448,0.03686149094855622,0.5134516762740966,0.909748844974698,0.052071157690018424,0.7599515577229983,0.9468018876042907,0.02366871342761089,0.5873442102312917,0.9383911184480884,0.03806386066702686,0.4241161682924862,0.9350730130761754,0.03845024439529261,0.48741079597443276,0.9634193643012873,0.11007212224459478,0.7433192724739804,1.0158827528582706,0.105394559388239,0.5931576207221904
1953386,0.8855793864329057,0.09472817348427152,0.7185484910051705,,,,,,,,,,,,,,,,0.8224457346519666,0.10676223351705581,0.7737396579726034,,,,0.9497551323085673,0.11194795116606489,0.2348180814302588,,,,,,,,,,,,
1996579,0.4808762276941873,0.035480269520020445,0.08423545948496246,,,,,,,,,,0.48927268312166333,0.04664373648488127,0.34448948150490755,0.4722222881894891,0.04067068101011155,0.10654425489992786,,,,,,,0.5102173055303234,0.04181380057238298,0.36145037922280054,,,,,,,,,,,,
2031462,0.5013329062096314,0.04856229455790995,0.5931358824583094,,,,,,,,,,,,,,,,0.5936066693159158,0.07343587213901424,0.5914935570582506,,,,0.5101883167153616,0.08255881007781089,0.4324836721214751,,,,,,,,,,,,
2097734,0.8342265480713559,0.05657725191091764,0.6782365726881053,,,,,,,0.735773685296263,0.06832144526861302,0.37396122643352014,0.8444989044831941,0.087282888830128,0.7418507002695666,0.828818909262269,0.08960422053537545,0.8981308053400283,0.8381788598064004,0.07309652495874071,0.654671910853264,,,,0.7867061167732965,0.054390347091537485,0.4508122899423857,0.8395751001415692,0.12842535137526553,0.4222318135992056,0.817327106866066,0.1263062440199788,0.5530506143606585,,,,,,
2106340,0.9498760231997224,0.030997611997829445,0.8802876363956762,0.9457059883004625,0.055344967056442956,0.20554402859759047,0.6665812595637447,0.059600002322467184,0.45058100613855784,0.9139758836974934,0.07315199193500427,0.05552076701321193,1.0282557981746956,0.04917402630838638,0.32136730939503344,0.9352493701085789,0.04158695538878036,0.8724540885495723,0.9662262280330202,0.046435480862266135,0.7546454654670268,0.8552573214962828,0.04242222703138734,0.26633375223005423,0.9961176700683155,0.04094929111554115,0.05646277050752063,1.0314840180451899,0.06567522946941275,0.8470898435470869,0.8509010565814507,0.05242974789704992,0.875147251410655,0.6882279462936854,0.09402903775816722,0.4670842368966962,0.6494080693301462,0.07866045622607769,0.876182510786704
2124733,0.9388121317898906,0.09016249577830034,0.5453534287559432,0.9487175155746786,0.10968929540166032,0.8160709792750025,,,,,,,,,,,,,0.8963186522554434,0.10790721379816642,0.5189205801460411,0.9311702399091729,0.10444292192376427,0.8431588067542504,0.8597002694404355,0.15257544710283918,0.5021352955334555,,,,,,,,,,,,
2174438,0.5726101640082605,0.03092335195375229,0.033807425403251906,,,,,,,,,,0.5710593276646317,0.03365448523942016,0.03377621001553816,0.5619497646175247,0.03258826722146482,0.02404727050480195,,,,,,,0.5758854907653329,0.031848816927446615,0.03828448863571309,0.6285928198063169,0.04788006299460827,0.05129191824797343,0.5021059756279026,0.04269712553417093,0.20234136113635137,,,,,,
2355765,0.9009685758949803,0.018290673965768823,0.8403996346862741,0.8786188403065935,0.04042426447831788,0.6141468025692631,,,,0.987707882430422,0.058810345155610046,0.43552843253292645,0.9022030217595408,0.02209901013248911,0.8023507439552907,0.9016242076962423,0.02184593413427541,0.7962000389767226,0.9005489398335657,0.033432709651453396,0.44379769419676907,0.8765605170143702,0.03885910478294653,0.6887127978695888,0.9116767735736137,0.020773316529349946,0.7891202217980345,0.8656787253231284,0.02965609671212741,0.8994934240887276,0.9408353185687941,0.032143199276735784,0.8417642323701077,,,,,,
2414935,0.6609250691873367,0.01880739783000345,0.05961991467209922,,,,0.6510962889117667,0.05748852491827101,0.12196324206748166,0.5688939629183104,0.0588742940313671,0.2193622135828585,0.6831962643666815,0.021871547777666884,0.042863741108828374,0.666571151280257,0.020017198967895646,0.029302670423620017,0.6107785596651528,0.05490985797192229,0.10570958779098413,0.6762063690606885,0.05379393139151018,0.10509804816683017,0.6720912396773697,0.020572616989418566,0.06959423727527601,0.6615526604129811,0.027993059279570874,0.2734957470059639,0.670927464398859,0.028657234890903417,0.10849943377927873,0.6882279462936854,0.09079858417261452,0.8044568074660076,0.618967968939716,0.07392242529981362,0.0262225316407803
2500259,0.530266857559758,0.01930438397766623,0.3268753903829344,,,,,,,0.5956088803786785,0.06874397809158818,0.9383690973041514,0.5272252806836563,0.021105111316432917,0.35760136865112185,0.5258270292916232,0.02019365887555753,0.3135212789124909,0.5734390734204617,0.06550190465442833,0.9781916727433813,,,,0.5337106019191272,0.02020600030960768,0.3685832542167309,0.5451730006815168,0.029516531934783753,0.7173021893515431,0.5071029670540664,0.02768957148517911,0.5549454592348733,,,,,,
2533082,0.8587160677169514,0.021710385154172222,0.6901541577412387,,,,0.7367215126284914,0.07026132111999005,0.22321144733069842,,,,0.8595988683462954,0.022334824448748694,0.6912456229236694,0.8587160677169514,0.021710385154172222,0.6952581857294043,,,,0.7367215126284914,0.07026132111999005,0.22249213349301453,0.8595988683462954,0.022334824448748694,0.7275658351662337,0.8594348516324795,0.03151806133462205,0.6621210888966346,0.8569920799483507,0.02985907985299792,0.5794505673105891,,,,,,
2726845,1.036309878686014,0.018081911214604625,0.024138700079432095,1.0694008126675971,0.02081303254604082,0.02858534672631214,0.8387246595766421,0.050753416991511036,0.1781275997205047,1.0214940153861,0.07587836115347486,0.36850520503906814,0.8587140887455247,0.05751027549698966,0.19362332942318294,0.8644457932989147,0.0399580688415871,0.5885749324768778,1.072535663204751,0.0200332492975901,0.050599903514941785,1.038796287944718,0.019469887404589766,0.005445397108276243,0.9400692616718211,0.04713613014832089,0.8567838769431861,0.9551607124828077,0.0602277641843496,0.31579662542571296,0.7878737915876157,0.05231353622657801,0.3532674934626802,0.9781790086245334,0.08233037421941665,0.05739563844709115,0.7352260596957598,0.06181373280797977,0.2864515476241154
3165830,0.900151239744065,0.032496056758500994,0.023989373719176442,0.8933127157027342,0.050252004401350865,0.006714484126451351,,,,0.9029725095308604,0.10994248858547864,0.6991756625933649,0.888423912600234,0.04439622288670696,0.6954715536895492,0.8834215963296008,0.04392941684692502,0.7890452417900555,0.9159895259877076,0.047835673612879805,0.009552924423085769,0.8787607943561014,0.048632403683943275,0.002245255923970214,0.8901911666407811,0.04119789799547551,0.7426626445273812,0.8593899510387868,0.056857383991780766,0.6538829528241284,0.9105134259222265,0.06842096020576853,0.5738014120571636,,,,,,
3216978,0.9602247949207731,0.026407847578921145,0.15182462535315855,0.8695564291300337,0.03981449270260512,0.8636034313288556,,,,1.0500040666611234,0.08458909338799737,0.8522839054854567,1.0045186337107699,0.03853154637464281,0.13945974002984443,1.0146980569993846,0.037932901568001165,0.2564828321310052,0.8982553938616094,0.03632488196099004,0.7533653220876054,0.8898930115919468,0.0394473685553139,0.8668316203834264,1.0113901537305576,0.03522487528463265,0.3286063760406672,0.9861842571033105,0.04949867505606613,0.7479978399851681,1.044695644150814,0.058401589559858795,0.13969344253870036,,,,,,
3233072,0.6793046951186655,0.08415823835179408,0.9124615178168836,,,,,,,,,,,,,,,,0.6675584898919793,0.09307933445507204,0.9200522860030582,,,,0.6836837676540739,0.09744846414939538,0.8123461532768999,,,,,,,,,,,,
3275688,0.6871581236945988,0.024378735247818605,0.0009999999999998899,0.6002335451982641,0.02655430756403283,0.20525682083450325,,,,0.8946995336211785,0.06415247553801794,0.0010020965776870016,0.7574807020923082,0.08288329355979093,0.04776983936287153,0.7531273412239121,0.08186079472072447,0.06961128203613187,0.6775584782193191,0.025405921259316618,0.0009999999999998899,0.600359972987399,0.02651163559790393,0.2365949793249045,0.8503066770550995,0.051092392500364105,0.0009999999999998899,0.735773685296263,0.1195593811379012,0.23601831270475304,0.7706788673422569,0.1136732065376993,0.08479889007875037,,,,,,
3463826,1.0087492970677485,0.0411283722170565,0.7326758448495637,0.9986584490747585,0.049422680740899776,0.1719653990748512,,,,,,,1.0427382605372708,0.08007291865163549,0.044493633264324296,1.0077307526618202,0.07544887098992899,0.10162695104459207,1.0086706189738672,0.048596775915717365,0.4038544940428492,0.9934793791241788,0.04896389597372563,0.1420227662052623,1.0457891377152317,0.07580992114827556,0.044495005261040374,0.9805139206686558,0.11236778108634635,0.4157167987232271,1.0372990946974632,0.09862945614807712,0.18034901390074246,,,,,,
